,sentence_0,sentence_1,score,dataset_name,tokens_0,tokens_1,lemmas_0,lemmas_1,sentence_lemmas_0,sentence_lemmas_1
214,"The Dow Jones industrial average .DJI ended up 56.79 points, or 0.67 percent, at 8,588.36 -- its highest level since January 17.","The Dow Jones Industrial Average ($DJ: news, chart, profile) rose 56 points, or 0.7 percent, to 8,588.",3.6,MSRpar,"['The', 'Dow', 'Jones', 'industrial', 'average', '.DJI', 'ended', 'up', '56.79', 'points', 'or', '0.67', 'percent', 'at', '8,588.36', 'its', 'highest', 'level', 'since', 'January', '17']","['The', 'Dow', 'Jones', 'Industrial', 'Average', 'DJ', 'news', 'chart', 'profile', 'rose', '56', 'points', 'or', '0.7', 'percent', 'to', '8,588']","['the', 'dow', 'jones', 'industrial', 'average', '.dji', 'end', 'up', '56.79', 'point', 'or', '0.67', 'percent', 'at', '8,588.36', 'its', 'high', 'level', 'since', 'january', '17']","['the', 'dow', 'jones', 'industrial', 'average', 'dj', 'news', 'chart', 'profile', 'rise', '56', 'point', 'or', '0.7', 'percent', 'to', '8,588']","the dow jones industrial average .dji end up 56.79 point or 0.67 percent at 8,588.36 its high level since january 17","the dow jones industrial average dj news chart profile rise 56 point or 0.7 percent to 8,588"
215,"""Americans don't cut and run, we have to see this misadventure through,"" she said.","She also pledged to bring peace to Iraq: ""Americans don't cut and run, we have to see this misadventure through.""",3.6,MSRpar,"['Americans', 'do', 'not', 'cut', 'and', 'run', 'we', 'have', 'to', 'see', 'this', 'misadventure', 'through', 'she', 'said']","['She', 'also', 'pledged', 'to', 'bring', 'peace', 'to', 'Iraq', 'Americans', 'do', 'not', 'cut', 'and', 'run', 'we', 'have', 'to', 'see', 'this', 'misadventure', 'through']","['american', 'do', 'not', 'cut', 'and', 'run', 'we', 'have', 'to', 'see', 'this', 'misadventure', 'through', 'she', 'say']","['she', 'also', 'pledge', 'to', 'bring', 'peace', 'to', 'iraq', 'american', 'do', 'not', 'cut', 'and', 'run', 'we', 'have', 'to', 'see', 'this', 'misadventure', 'through']",american do not cut and run we have to see this misadventure through she say,she also pledge to bring peace to iraq american do not cut and run we have to see this misadventure through
216,"At 12 months there was still a difference in function, although it was not a significant one.","At 12 months, there was still a difference between the groups, but it was not considered significant.",4.4,MSRpar,"['At', '12', 'months', 'there', 'was', 'still', 'a', 'difference', 'in', 'function', 'although', 'it', 'was', 'not', 'a', 'significant', 'one']","['At', '12', 'months', 'there', 'was', 'still', 'a', 'difference', 'between', 'the', 'groups', 'but', 'it', 'was', 'not', 'considered', 'significant']","['at', '12', 'month', 'there', 'be', 'still', 'a', 'difference', 'in', 'function', 'although', 'it', 'be', 'not', 'a', 'significant', 'one']","['at', '12', 'month', 'there', 'be', 'still', 'a', 'difference', 'between', 'the', 'group', 'but', 'it', 'be', 'not', 'consider', 'significant']",at 12 month there be still a difference in function although it be not a significant one,at 12 month there be still a difference between the group but it be not consider significant
217,"""There is no doubt about the chemical programme, biological programme, indeed nuclear programme, indeed all that was documented by the UN,"" he said.","He added: ""There is no doubt about the chemical programme, the biological programme and indeed the nuclear weapons programme.",3.8,MSRpar,"['There', 'is', 'no', 'doubt', 'about', 'the', 'chemical', 'programme', 'biological', 'programme', 'indeed', 'nuclear', 'programme', 'indeed', 'all', 'that', 'was', 'documented', 'by', 'the', 'UN', 'he', 'said']","['He', 'added', 'There', 'is', 'no', 'doubt', 'about', 'the', 'chemical', 'programme', 'the', 'biological', 'programme', 'and', 'indeed', 'the', 'nuclear', 'weapons', 'programme']","['there', 'be', 'no', 'doubt', 'about', 'the', 'chemical', 'programme', 'biological', 'programme', 'indeed', 'nuclear', 'programme', 'indeed', 'all', 'that', 'be', 'document', 'by', 'the', 'un', 'he', 'say']","['he', 'add', 'there', 'be', 'no', 'doubt', 'about', 'the', 'chemical', 'programme', 'the', 'biological', 'programme', 'and', 'indeed', 'the', 'nuclear', 'weapon', 'programme']",there be no doubt about the chemical programme biological programme indeed nuclear programme indeed all that be document by the un he say,he add there be no doubt about the chemical programme the biological programme and indeed the nuclear weapon programme
218,"""It just seems like all the issues that we support, he doesn't,"" said Gabriela Lemus of LULAC.","""It just seems like all the issues that we support he doesn't,"" said Gabriela Lemus, the league's director of policy and legislation.",4.2,MSRpar,"['It', 'just', 'seems', 'like', 'all', 'the', 'issues', 'that', 'we', 'support', 'he', 'does', 'not', 'said', 'Gabriela', 'Lemus', 'of', 'LULAC']","['It', 'just', 'seems', 'like', 'all', 'the', 'issues', 'that', 'we', 'support', 'he', 'does', 'not', 'said', 'Gabriela', 'Lemus', 'the', 'league', ""'s"", 'director', 'of', 'policy', 'and', 'legislation']","['it', 'just', 'seem', 'like', 'all', 'the', 'issue', 'that', 'we', 'support', 'he', 'do', 'not', 'say', 'gabriela', 'lemus', 'of', 'lulac']","['it', 'just', 'seem', 'like', 'all', 'the', 'issue', 'that', 'we', 'support', 'he', 'do', 'not', 'say', 'gabriela', 'lemus', 'the', 'league', ""'s"", 'director', 'of', 'policy', 'and', 'legislation']",it just seem like all the issue that we support he do not say gabriela lemus of lulac,it just seem like all the issue that we support he do not say gabriela lemus the league 's director of policy and legislation
219,"""City-grown pollution, and ozone in particular, is tougher on country trees,"" says Cornell University ecologist Jillian Gregg.","""I know this sounds counterintuitive, but it's true: City-grown pollution -- and ozone in particular -- is tougher on country trees,"" U.S. ecologist Jillian Gregg said.",3.6,MSRpar,"['City-grown', 'pollution', 'and', 'ozone', 'in', 'particular', 'is', 'tougher', 'on', 'country', 'trees', 'says', 'Cornell', 'University', 'ecologist', 'Jillian', 'Gregg']","['I', 'know', 'this', 'sounds', 'counterintuitive', 'but', 'it', ""'s"", 'true', 'City-grown', 'pollution', 'and', 'ozone', 'in', 'particular', 'is', 'tougher', 'on', 'country', 'trees', 'U.S.', 'ecologist', 'Jillian', 'Gregg', 'said']","['city-grown', 'pollution', 'and', 'ozone', 'in', 'particular', 'be', 'tough', 'on', 'country', 'tree', 'say', 'cornell', 'university', 'ecologist', 'jillian', 'gregg']","['i', 'know', 'this', 'sound', 'counterintuitive', 'but', 'it', ""'s"", 'true', 'city-grown', 'pollution', 'and', 'ozone', 'in', 'particular', 'be', 'tough', 'on', 'country', 'tree', 'u.s.', 'ecologist', 'jillian', 'gregg', 'say']",city-grown pollution and ozone in particular be tough on country tree say cornell university ecologist jillian gregg,i know this sound counterintuitive but it 's true city-grown pollution and ozone in particular be tough on country tree u.s. ecologist jillian gregg say
220,Ridge said no real explosives or harmful devices will be used in the exercise.,Ridge said that no actual explosives or other harmful substances will be used.,4.6,MSRpar,"['Ridge', 'said', 'no', 'real', 'explosives', 'or', 'harmful', 'devices', 'will', 'be', 'used', 'in', 'the', 'exercise']","['Ridge', 'said', 'that', 'no', 'actual', 'explosives', 'or', 'other', 'harmful', 'substances', 'will', 'be', 'used']","['ridge', 'say', 'no', 'real', 'explosive', 'or', 'harmful', 'device', 'will', 'be', 'use', 'in', 'the', 'exercise']","['ridge', 'say', 'that', 'no', 'actual', 'explosive', 'or', 'other', 'harmful', 'substance', 'will', 'be', 'use']",ridge say no real explosive or harmful device will be use in the exercise,ridge say that no actual explosive or other harmful substance will be use
221,"Dennehy, who transferred to Baylor last year after getting kicked off the University of New Mexico Lobos for temper tantrums, had begun to read the Bible daily.","Dennehy, who transferred to Baylor last year after getting kicked off the University of New Mexico Lobos for temper tantrums, became a born-again Christian in June 2002.",3.6,MSRpar,"['Dennehy', 'who', 'transferred', 'to', 'Baylor', 'last', 'year', 'after', 'getting', 'kicked', 'off', 'the', 'University', 'of', 'New', 'Mexico', 'Lobos', 'for', 'temper', 'tantrums', 'had', 'begun', 'to', 'read', 'the', 'Bible', 'daily']","['Dennehy', 'who', 'transferred', 'to', 'Baylor', 'last', 'year', 'after', 'getting', 'kicked', 'off', 'the', 'University', 'of', 'New', 'Mexico', 'Lobos', 'for', 'temper', 'tantrums', 'became', 'a', 'born-again', 'Christian', 'in', 'June', '2002']","['dennehy', 'who', 'transfer', 'to', 'baylor', 'last', 'year', 'after', 'get', 'kick', 'off', 'the', 'university', 'of', 'new', 'mexico', 'lobos', 'for', 'temper', 'tantrum', 'have', 'begin', 'to', 'read', 'the', 'bible', 'daily']","['dennehy', 'who', 'transfer', 'to', 'baylor', 'last', 'year', 'after', 'get', 'kick', 'off', 'the', 'university', 'of', 'new', 'mexico', 'lobos', 'for', 'temper', 'tantrum', 'become', 'a', 'born-again', 'christian', 'in', 'june', '2002']",dennehy who transfer to baylor last year after get kick off the university of new mexico lobos for temper tantrum have begin to read the bible daily,dennehy who transfer to baylor last year after get kick off the university of new mexico lobos for temper tantrum become a born-again christian in june 2002
222,"This is America, my friends, and it should not happen here,"" he said to loud applause.","""This is America, my friends, and it should not happen here.""",3.25,MSRpar,"['This', 'is', 'America', 'my', 'friends', 'and', 'it', 'should', 'not', 'happen', 'here', 'he', 'said', 'to', 'loud', 'applause']","['This', 'is', 'America', 'my', 'friends', 'and', 'it', 'should', 'not', 'happen', 'here']","['this', 'be', 'america', 'my', 'friend', 'and', 'it', 'should', 'not', 'happen', 'here', 'he', 'say', 'to', 'loud', 'applause']","['this', 'be', 'america', 'my', 'friend', 'and', 'it', 'should', 'not', 'happen', 'here']",this be america my friend and it should not happen here he say to loud applause,this be america my friend and it should not happen here
223,"Bashir felt he was being tried by opinion not on the facts, Mahendradatta told Reuters.","Bashir also felt he was being tried by opinion rather than facts of law, he added.",4.0,MSRpar,"['Bashir', 'felt', 'he', 'was', 'being', 'tried', 'by', 'opinion', 'not', 'on', 'the', 'facts', 'Mahendradatta', 'told', 'Reuters']","['Bashir', 'also', 'felt', 'he', 'was', 'being', 'tried', 'by', 'opinion', 'rather', 'than', 'facts', 'of', 'law', 'he', 'added']","['bashir', 'felt', 'he', 'be', 'be', 'try', 'by', 'opinion', 'not', 'on', 'the', 'fact', 'mahendradatta', 'tell', 'reuters']","['bashir', 'also', 'felt', 'he', 'be', 'be', 'try', 'by', 'opinion', 'rather', 'than', 'fact', 'of', 'law', 'he', 'add']",bashir felt he be be try by opinion not on the fact mahendradatta tell reuters,bashir also felt he be be try by opinion rather than fact of law he add
224,Schofield got Toepfer to admit on cross-examination that she ignored many of O'Donnell's suggestions and projects.,"But under cross-examination by O'Donnell's attorney, Lorna Schofield, Toepfer conceded she had ignored many of O'Donnell's suggestions and projects.",4.5,MSRpar,"['Schofield', 'got', 'Toepfer', 'to', 'admit', 'on', 'cross-examination', 'that', 'she', 'ignored', 'many', 'of', ""O'Donnell"", ""'s"", 'suggestions', 'and', 'projects']","['But', 'under', 'cross-examination', 'by', ""O'Donnell"", ""'s"", 'attorney', 'Lorna', 'Schofield', 'Toepfer', 'conceded', 'she', 'had', 'ignored', 'many', 'of', ""O'Donnell"", ""'s"", 'suggestions', 'and', 'projects']","['schofield', 'get', 'toepfer', 'to', 'admit', 'on', 'cross-examination', 'that', 'she', 'ignore', 'many', 'of', ""o'donnell"", ""'s"", 'suggestion', 'and', 'project']","['but', 'under', 'cross-examination', 'by', ""o'donnell"", ""'s"", 'attorney', 'lorna', 'schofield', 'toepfer', 'concede', 'she', 'have', 'ignore', 'many', 'of', ""o'donnell"", ""'s"", 'suggestion', 'and', 'project']",schofield get toepfer to admit on cross-examination that she ignore many of o'donnell 's suggestion and project,but under cross-examination by o'donnell 's attorney lorna schofield toepfer concede she have ignore many of o'donnell 's suggestion and project
225,"The Standard & Poor's 500 Index slipped 4.77, or 0.5 percent, to 929.62.","The broad Standard & Poor's 500 Index .SPX shed 0.17 of a point, or just 0.02 percent, to 934.",2.5,MSRpar,"['The', 'Standard', 'Poor', ""'s"", '500', 'Index', 'slipped', '4.77', 'or', '0.5', 'percent', 'to', '929.62']","['The', 'broad', 'Standard', 'Poor', ""'s"", '500', 'Index', '.SPX', 'shed', '0.17', 'of', 'a', 'point', 'or', 'just', '0.02', 'percent', 'to', '934']","['the', 'standard', 'poor', ""'s"", '500', 'index', 'slip', '4.77', 'or', '0.5', 'percent', 'to', '929.62']","['the', 'broad', 'standard', 'poor', ""'s"", '500', 'index', '.spx', 'shed', '0.17', 'of', 'a', 'point', 'or', 'just', '0.02', 'percent', 'to', '934']",the standard poor 's 500 index slip 4.77 or 0.5 percent to 929.62,the broad standard poor 's 500 index .spx shed 0.17 of a point or just 0.02 percent to 934
226,"On May 1, he crawled through a narrow, winding canyon, rappelled down a 60-foot cliff and walked some six miles down the canyon.","He crawled through a narrow, winding canyon, rappelled down a 60-foot cliff, and walked some six miles down the canyon near Canyonlands National Park in southeastern Utah.",3.75,MSRpar,"['On', 'May', '1', 'he', 'crawled', 'through', 'a', 'narrow', 'winding', 'canyon', 'rappelled', 'down', 'a', '60-foot', 'cliff', 'and', 'walked', 'some', 'six', 'miles', 'down', 'the', 'canyon']","['He', 'crawled', 'through', 'a', 'narrow', 'winding', 'canyon', 'rappelled', 'down', 'a', '60-foot', 'cliff', 'and', 'walked', 'some', 'six', 'miles', 'down', 'the', 'canyon', 'near', 'Canyonlands', 'National', 'Park', 'in', 'southeastern', 'Utah']","['on', 'may', '1', 'he', 'crawl', 'through', 'a', 'narrow', 'winding', 'canyon', 'rappel', 'down', 'a', '60-foot', 'cliff', 'and', 'walk', 'some', 'six', 'mile', 'down', 'the', 'canyon']","['he', 'crawl', 'through', 'a', 'narrow', 'winding', 'canyon', 'rappel', 'down', 'a', '60-foot', 'cliff', 'and', 'walk', 'some', 'six', 'mile', 'down', 'the', 'canyon', 'near', 'canyonlands', 'national', 'park', 'in', 'southeastern', 'utah']",on may 1 he crawl through a narrow winding canyon rappel down a 60-foot cliff and walk some six mile down the canyon,he crawl through a narrow winding canyon rappel down a 60-foot cliff and walk some six mile down the canyon near canyonlands national park in southeastern utah
227,"Amnesty International has said that over the past 20 years it has collected information about 17,000 disappearances in Iraq but the actual figure may be much higher.","Amnesty International said that over the past 20 years it had collected information about 17,000 disappearances in Iraq.",4.0,MSRpar,"['Amnesty', 'International', 'has', 'said', 'that', 'over', 'the', 'past', '20', 'years', 'it', 'has', 'collected', 'information', 'about', '17,000', 'disappearances', 'in', 'Iraq', 'but', 'the', 'actual', 'figure', 'may', 'be', 'much', 'higher']","['Amnesty', 'International', 'said', 'that', 'over', 'the', 'past', '20', 'years', 'it', 'had', 'collected', 'information', 'about', '17,000', 'disappearances', 'in', 'Iraq']","['amnesty', 'international', 'have', 'say', 'that', 'over', 'the', 'past', '20', 'year', 'it', 'have', 'collect', 'information', 'about', '17,000', 'disappearance', 'in', 'iraq', 'but', 'the', 'actual', 'figure', 'may', 'be', 'much', 'high']","['amnesty', 'international', 'say', 'that', 'over', 'the', 'past', '20', 'year', 'it', 'have', 'collect', 'information', 'about', '17,000', 'disappearance', 'in', 'iraq']","amnesty international have say that over the past 20 year it have collect information about 17,000 disappearance in iraq but the actual figure may be much high","amnesty international say that over the past 20 year it have collect information about 17,000 disappearance in iraq"
